damage.function,gas,discount.rate,emissions.year,scghg
MimiIWG,HFC236fa,3%,2075,1775963
MimiIWG,HFC236fa,3%,2076,1805735
MimiIWG,HFC236fa,3%,2077,1835506
MimiIWG,HFC236fa,3%,2078,1865278
MimiIWG,HFC236fa,3%,2079,1895049
MimiIWG,HFC236fa,3%,2080,1924820
MimiIWG,HFC236fa,3%,2081,1937267
MimiIWG,HFC236fa,3%,2082,1949713
MimiIWG,HFC236fa,3%,2083,1962160
MimiIWG,HFC236fa,3%,2084,1974606
MimiIWG,HFC236fa,3%,2085,1987053
MimiIWG,HFC236fa,3%,2086,1999499
MimiIWG,HFC236fa,3%,2087,2011946
MimiIWG,HFC236fa,3%,2088,2024392
MimiIWG,HFC236fa,3%,2089,2036839
MimiIWG,HFC236fa,3%,2090,2049285
MimiIWG,HFC236fa,3%,2091,2062211
MimiIWG,HFC236fa,3%,2092,2075137
MimiIWG,HFC236fa,3%,2093,2088064
MimiIWG,HFC236fa,3%,2094,2100990
MimiIWG,HFC236fa,3%,2095,2113916
MimiIWG,HFC236fa,3%,2096,2126842
MimiIWG,HFC236fa,3%,2097,2139768
MimiIWG,HFC236fa,3%,2098,2152694
MimiIWG,HFC236fa,3%,2099,2165620
MimiIWG,HFC236fa,3%,2100,2178546
MimiIWG,HFC245fa,2%,2020,109665
MimiIWG,HFC245fa,2%,2021,112853
MimiIWG,HFC245fa,2%,2022,116040
MimiIWG,HFC245fa,2%,2023,119228
MimiIWG,HFC245fa,2%,2024,122416
MimiIWG,HFC245fa,2%,2025,125604
MimiIWG,HFC245fa,2%,2026,128791
MimiIWG,HFC245fa,2%,2027,131979
MimiIWG,HFC245fa,2%,2028,135167
MimiIWG,HFC245fa,2%,2029,138355
MimiIWG,HFC245fa,2%,2030,141543
MimiIWG,HFC245fa,2%,2031,145353
MimiIWG,HFC245fa,2%,2032,149163
MimiIWG,HFC245fa,2%,2033,152974
MimiIWG,HFC245fa,2%,2034,156784
MimiIWG,HFC245fa,2%,2035,160595
MimiIWG,HFC245fa,2%,2036,164405
MimiIWG,HFC245fa,2%,2037,168215
MimiIWG,HFC245fa,2%,2038,172026
MimiIWG,HFC245fa,2%,2039,175836
MimiIWG,HFC245fa,2%,2040,179647
MimiIWG,HFC245fa,2%,2041,183562
MimiIWG,HFC245fa,2%,2042,187478
MimiIWG,HFC245fa,2%,2043,191394
MimiIWG,HFC245fa,2%,2044,195310
MimiIWG,HFC245fa,2%,2045,199225
MimiIWG,HFC245fa,2%,2046,203141
MimiIWG,HFC245fa,2%,2047,207057
MimiIWG,HFC245fa,2%,2048,210973
MimiIWG,HFC245fa,2%,2049,214888
MimiIWG,HFC245fa,2%,2050,218804
MimiIWG,HFC245fa,2%,2051,219715
MimiIWG,HFC245fa,2%,2052,220626
MimiIWG,HFC245fa,2%,2053,221537
MimiIWG,HFC245fa,2%,2054,222448
MimiIWG,HFC245fa,2%,2055,223359
MimiIWG,HFC245fa,2%,2056,224270
MimiIWG,HFC245fa,2%,2057,225181
MimiIWG,HFC245fa,2%,2058,226092
MimiIWG,HFC245fa,2%,2059,227003
MimiIWG,HFC245fa,2%,2060,227914
MimiIWG,HFC245fa,2%,2061,237517
MimiIWG,HFC245fa,2%,2062,247120
MimiIWG,HFC245fa,2%,2063,256723
MimiIWG,HFC245fa,2%,2064,266326
MimiIWG,HFC245fa,2%,2065,275929
MimiIWG,HFC245fa,2%,2066,285531
MimiIWG,HFC245fa,2%,2067,295134
MimiIWG,HFC245fa,2%,2068,304737
MimiIWG,HFC245fa,2%,2069,314340
MimiIWG,HFC245fa,2%,2070,323943
MimiIWG,HFC245fa,2%,2071,333779
MimiIWG,HFC245fa,2%,2072,343614
MimiIWG,HFC245fa,2%,2073,353449
MimiIWG,HFC245fa,2%,2074,363284
MimiIWG,HFC245fa,2%,2075,373120
MimiIWG,HFC245fa,2%,2076,382955
MimiIWG,HFC245fa,2%,2077,392790
MimiIWG,HFC245fa,2%,2078,402625
MimiIWG,HFC245fa,2%,2079,412461
MimiIWG,HFC245fa,2%,2080,422296
MimiIWG,HFC245fa,2%,2081,425650
MimiIWG,HFC245fa,2%,2082,429004
MimiIWG,HFC245fa,2%,2083,432358
MimiIWG,HFC245fa,2%,2084,435712
MimiIWG,HFC245fa,2%,2085,439066
MimiIWG,HFC245fa,2%,2086,442420
MimiIWG,HFC245fa,2%,2087,445774
MimiIWG,HFC245fa,2%,2088,449128
MimiIWG,HFC245fa,2%,2089,452482
MimiIWG,HFC245fa,2%,2090,455836
MimiIWG,HFC245fa,2%,2091,459253
MimiIWG,HFC245fa,2%,2092,462671
MimiIWG,HFC245fa,2%,2093,466088
MimiIWG,HFC245fa,2%,2094,469505
MimiIWG,HFC245fa,2%,2095,472922
MimiIWG,HFC245fa,2%,2096,476339
MimiIWG,HFC245fa,2%,2097,479756
MimiIWG,HFC245fa,2%,2098,483173
MimiIWG,HFC245fa,2%,2099,486590
MimiIWG,HFC245fa,2%,2100,490007
MimiIWG,HFC245fa,3%,2020,61473
MimiIWG,HFC245fa,3%,2021,63717
MimiIWG,HFC245fa,3%,2022,65960
MimiIWG,HFC245fa,3%,2023,68204
MimiIWG,HFC245fa,3%,2024,70448
MimiIWG,HFC245fa,3%,2025,72692
MimiIWG,HFC245fa,3%,2026,74936
MimiIWG,HFC245fa,3%,2027,77179
MimiIWG,HFC245fa,3%,2028,79423
MimiIWG,HFC245fa,3%,2029,81667
MimiIWG,HFC245fa,3%,2030,83911
MimiIWG,HFC245fa,3%,2031,86703
MimiIWG,HFC245fa,3%,2032,89495
MimiIWG,HFC245fa,3%,2033,92287
MimiIWG,HFC245fa,3%,2034,95079
MimiIWG,HFC245fa,3%,2035,97871
MimiIWG,HFC245fa,3%,2036,100663
MimiIWG,HFC245fa,3%,2037,103455
MimiIWG,HFC245fa,3%,2038,106247
MimiIWG,HFC245fa,3%,2039,109039
MimiIWG,HFC245fa,3%,2040,111831
MimiIWG,HFC245fa,3%,2041,114842
MimiIWG,HFC245fa,3%,2042,117853
MimiIWG,HFC245fa,3%,2043,120864
MimiIWG,HFC245fa,3%,2044,123875
MimiIWG,HFC245fa,3%,2045,126886
MimiIWG,HFC245fa,3%,2046,129897
MimiIWG,HFC245fa,3%,2047,132908
MimiIWG,HFC245fa,3%,2048,135919
MimiIWG,HFC245fa,3%,2049,138930
MimiIWG,HFC245fa,3%,2050,141941
MimiIWG,HFC245fa,3%,2051,142819
MimiIWG,HFC245fa,3%,2052,143696
MimiIWG,HFC245fa,3%,2053,144574
MimiIWG,HFC245fa,3%,2054,145452
MimiIWG,HFC245fa,3%,2055,146329
MimiIWG,HFC245fa,3%,2056,147207
MimiIWG,HFC245fa,3%,2057,148085
MimiIWG,HFC245fa,3%,2058,148962
MimiIWG,HFC245fa,3%,2059,149840
MimiIWG,HFC245fa,3%,2060,150718
MimiIWG,HFC245fa,3%,2061,158764
MimiIWG,HFC245fa,3%,2062,166811
MimiIWG,HFC245fa,3%,2063,174858
MimiIWG,HFC245fa,3%,2064,182904
MimiIWG,HFC245fa,3%,2065,190951
MimiIWG,HFC245fa,3%,2066,198997
MimiIWG,HFC245fa,3%,2067,207044
MimiIWG,HFC245fa,3%,2068,215091
MimiIWG,HFC245fa,3%,2069,223137
MimiIWG,HFC245fa,3%,2070,231184
MimiIWG,HFC245fa,3%,2071,239428
MimiIWG,HFC245fa,3%,2072,247672
MimiIWG,HFC245fa,3%,2073,255917
MimiIWG,HFC245fa,3%,2074,264161
MimiIWG,HFC245fa,3%,2075,272405
MimiIWG,HFC245fa,3%,2076,280650
MimiIWG,HFC245fa,3%,2077,288894
MimiIWG,HFC245fa,3%,2078,297138
MimiIWG,HFC245fa,3%,2079,305383
MimiIWG,HFC245fa,3%,2080,313627
MimiIWG,HFC245fa,3%,2081,316090
MimiIWG,HFC245fa,3%,2082,318553
MimiIWG,HFC245fa,3%,2083,321015
MimiIWG,HFC245fa,3%,2084,323478
MimiIWG,HFC245fa,3%,2085,325941
MimiIWG,HFC245fa,3%,2086,328404
MimiIWG,HFC245fa,3%,2087,330867
MimiIWG,HFC245fa,3%,2088,333329
MimiIWG,HFC245fa,3%,2089,335792
MimiIWG,HFC245fa,3%,2090,338255
MimiIWG,HFC245fa,3%,2091,340821
MimiIWG,HFC245fa,3%,2092,343387
MimiIWG,HFC245fa,3%,2093,345952
MimiIWG,HFC245fa,3%,2094,348518
MimiIWG,HFC245fa,3%,2095,351084
MimiIWG,HFC245fa,3%,2096,353650
MimiIWG,HFC245fa,3%,2097,356216
MimiIWG,HFC245fa,3%,2098,358781
MimiIWG,HFC245fa,3%,2099,361347
MimiIWG,HFC245fa,3%,2100,363913
MimiIWG,HFC32,2%,2020,68093
MimiIWG,HFC32,2%,2021,70121
MimiIWG,HFC32,2%,2022,72148
MimiIWG,HFC32,2%,2023,74176
MimiIWG,HFC32,2%,2024,76204
MimiIWG,HFC32,2%,2025,78232
MimiIWG,HFC32,2%,2026,80259
MimiIWG,HFC32,2%,2027,82287
MimiIWG,HFC32,2%,2028,84315
MimiIWG,HFC32,2%,2029,86343
MimiIWG,HFC32,2%,2030,88370
MimiIWG,HFC32,2%,2031,90858
MimiIWG,HFC32,2%,2032,93346
MimiIWG,HFC32,2%,2033,95834
MimiIWG,HFC32,2%,2034,98321
MimiIWG,HFC32,2%,2035,100809
MimiIWG,HFC32,2%,2036,103297
MimiIWG,HFC32,2%,2037,105785
MimiIWG,HFC32,2%,2038,108272
MimiIWG,HFC32,2%,2039,110760
MimiIWG,HFC32,2%,2040,113248
MimiIWG,HFC32,2%,2041,115967
MimiIWG,HFC32,2%,2042,118686
MimiIWG,HFC32,2%,2043,121404
MimiIWG,HFC32,2%,2044,124123
MimiIWG,HFC32,2%,2045,126842
MimiIWG,HFC32,2%,2046,129561
MimiIWG,HFC32,2%,2047,132280
MimiIWG,HFC32,2%,2048,134999
MimiIWG,HFC32,2%,2049,137717
MimiIWG,HFC32,2%,2050,140436
MimiIWG,HFC32,2%,2051,140468
MimiIWG,HFC32,2%,2052,140500
MimiIWG,HFC32,2%,2053,140532
MimiIWG,HFC32,2%,2054,140564
MimiIWG,HFC32,2%,2055,140596
MimiIWG,HFC32,2%,2056,140628
MimiIWG,HFC32,2%,2057,140659
MimiIWG,HFC32,2%,2058,140691
MimiIWG,HFC32,2%,2059,140723
MimiIWG,HFC32,2%,2060,140755
MimiIWG,HFC32,2%,2061,147306
MimiIWG,HFC32,2%,2062,153857
MimiIWG,HFC32,2%,2063,160408
MimiIWG,HFC32,2%,2064,166959
MimiIWG,HFC32,2%,2065,173510
MimiIWG,HFC32,2%,2066,180060
MimiIWG,HFC32,2%,2067,186611
MimiIWG,HFC32,2%,2068,193162
MimiIWG,HFC32,2%,2069,199713
MimiIWG,HFC32,2%,2070,206264
MimiIWG,HFC32,2%,2071,212937
MimiIWG,HFC32,2%,2072,219611
MimiIWG,HFC32,2%,2073,226284
MimiIWG,HFC32,2%,2074,232958
MimiIWG,HFC32,2%,2075,239631
MimiIWG,HFC32,2%,2076,246304
MimiIWG,HFC32,2%,2077,252978
MimiIWG,HFC32,2%,2078,259651
MimiIWG,HFC32,2%,2079,266325
MimiIWG,HFC32,2%,2080,272998
MimiIWG,HFC32,2%,2081,275080
MimiIWG,HFC32,2%,2082,277162
MimiIWG,HFC32,2%,2083,279244
MimiIWG,HFC32,2%,2084,281326
MimiIWG,HFC32,2%,2085,283408
MimiIWG,HFC32,2%,2086,285490
MimiIWG,HFC32,2%,2087,287573
MimiIWG,HFC32,2%,2088,289655
MimiIWG,HFC32,2%,2089,291737
MimiIWG,HFC32,2%,2090,293819
MimiIWG,HFC32,2%,2091,295897
MimiIWG,HFC32,2%,2092,297975
MimiIWG,HFC32,2%,2093,300053
MimiIWG,HFC32,2%,2094,302130
MimiIWG,HFC32,2%,2095,304208
MimiIWG,HFC32,2%,2096,306286
MimiIWG,HFC32,2%,2097,308364
MimiIWG,HFC32,2%,2098,310442
MimiIWG,HFC32,2%,2099,312520
MimiIWG,HFC32,2%,2100,314598
MimiIWG,HFC32,3%,2020,38510
MimiIWG,HFC32,3%,2021,39950
MimiIWG,HFC32,3%,2022,41390
MimiIWG,HFC32,3%,2023,42829
MimiIWG,HFC32,3%,2024,44269
MimiIWG,HFC32,3%,2025,45709
MimiIWG,HFC32,3%,2026,47149
MimiIWG,HFC32,3%,2027,48588
MimiIWG,HFC32,3%,2028,50028
MimiIWG,HFC32,3%,2029,51468
MimiIWG,HFC32,3%,2030,52908
MimiIWG,HFC32,3%,2031,54745
MimiIWG,HFC32,3%,2032,56583
MimiIWG,HFC32,3%,2033,58421
MimiIWG,HFC32,3%,2034,60259
MimiIWG,HFC32,3%,2035,62096
MimiIWG,HFC32,3%,2036,63934
MimiIWG,HFC32,3%,2037,65772
MimiIWG,HFC32,3%,2038,67610
MimiIWG,HFC32,3%,2039,69447
MimiIWG,HFC32,3%,2040,71285
MimiIWG,HFC32,3%,2041,73395
MimiIWG,HFC32,3%,2042,75504
MimiIWG,HFC32,3%,2043,77613
MimiIWG,HFC32,3%,2044,79723
MimiIWG,HFC32,3%,2045,81832
MimiIWG,HFC32,3%,2046,83941
MimiIWG,HFC32,3%,2047,86051
MimiIWG,HFC32,3%,2048,88160
MimiIWG,HFC32,3%,2049,90269
MimiIWG,HFC32,3%,2050,92379
MimiIWG,HFC32,3%,2051,92548
MimiIWG,HFC32,3%,2052,92718
MimiIWG,HFC32,3%,2053,92887
MimiIWG,HFC32,3%,2054,93056
MimiIWG,HFC32,3%,2055,93226
MimiIWG,HFC32,3%,2056,93395
MimiIWG,HFC32,3%,2057,93565
MimiIWG,HFC32,3%,2058,93734
MimiIWG,HFC32,3%,2059,93903
MimiIWG,HFC32,3%,2060,94073
MimiIWG,HFC32,3%,2061,99529
MimiIWG,HFC32,3%,2062,104986
MimiIWG,HFC32,3%,2063,110442
MimiIWG,HFC32,3%,2064,115899
MimiIWG,HFC32,3%,2065,121356
MimiIWG,HFC32,3%,2066,126812
MimiIWG,HFC32,3%,2067,132269
MimiIWG,HFC32,3%,2068,137725
MimiIWG,HFC32,3%,2069,143182
MimiIWG,HFC32,3%,2070,148638
MimiIWG,HFC32,3%,2071,154219
MimiIWG,HFC32,3%,2072,159800
MimiIWG,HFC32,3%,2073,165381
MimiIWG,HFC32,3%,2074,170961
MimiIWG,HFC32,3%,2075,176542
MimiIWG,HFC32,3%,2076,182123
MimiIWG,HFC32,3%,2077,187704
MimiIWG,HFC32,3%,2078,193284
MimiIWG,HFC32,3%,2079,198865
MimiIWG,HFC32,3%,2080,204446
MimiIWG,HFC32,3%,2081,206015
MimiIWG,HFC32,3%,2082,207583
MimiIWG,HFC32,3%,2083,209152
MimiIWG,HFC32,3%,2084,210720
MimiIWG,HFC32,3%,2085,212289
MimiIWG,HFC32,3%,2086,213858
MimiIWG,HFC32,3%,2087,215426
MimiIWG,HFC32,3%,2088,216995
MimiIWG,HFC32,3%,2089,218564
MimiIWG,HFC32,3%,2090,220132
MimiIWG,HFC32,3%,2091,221744
MimiIWG,HFC32,3%,2092,223356
MimiIWG,HFC32,3%,2093,224968
MimiIWG,HFC32,3%,2094,226580
MimiIWG,HFC32,3%,2095,228191
MimiIWG,HFC32,3%,2096,229803
MimiIWG,HFC32,3%,2097,231415
MimiIWG,HFC32,3%,2098,233027
MimiIWG,HFC32,3%,2099,234639
MimiIWG,HFC32,3%,2100,236250
MimiIWG,HFC365mfc,2%,2020,85410
MimiIWG,HFC365mfc,2%,2021,87864
MimiIWG,HFC365mfc,2%,2022,90317
MimiIWG,HFC365mfc,2%,2023,92770
MimiIWG,HFC365mfc,2%,2024,95224
MimiIWG,HFC365mfc,2%,2025,97677
MimiIWG,HFC365mfc,2%,2026,100130
MimiIWG,HFC365mfc,2%,2027,102584
MimiIWG,HFC365mfc,2%,2028,105037
MimiIWG,HFC365mfc,2%,2029,107490
MimiIWG,HFC365mfc,2%,2030,109944
MimiIWG,HFC365mfc,2%,2031,112830
MimiIWG,HFC365mfc,2%,2032,115716
MimiIWG,HFC365mfc,2%,2033,118603
MimiIWG,HFC365mfc,2%,2034,121489
MimiIWG,HFC365mfc,2%,2035,124376
MimiIWG,HFC365mfc,2%,2036,127262
MimiIWG,HFC365mfc,2%,2037,130148
MimiIWG,HFC365mfc,2%,2038,133035
MimiIWG,HFC365mfc,2%,2039,135921
MimiIWG,HFC365mfc,2%,2040,138808
MimiIWG,HFC365mfc,2%,2041,141716
MimiIWG,HFC365mfc,2%,2042,144625
MimiIWG,HFC365mfc,2%,2043,147534
MimiIWG,HFC365mfc,2%,2044,150443
MimiIWG,HFC365mfc,2%,2045,153352
MimiIWG,HFC365mfc,2%,2046,156260
MimiIWG,HFC365mfc,2%,2047,159169
MimiIWG,HFC365mfc,2%,2048,162078
MimiIWG,HFC365mfc,2%,2049,164987
MimiIWG,HFC365mfc,2%,2050,167896
MimiIWG,HFC365mfc,2%,2051,168816
MimiIWG,HFC365mfc,2%,2052,169737
MimiIWG,HFC365mfc,2%,2053,170657
MimiIWG,HFC365mfc,2%,2054,171578
MimiIWG,HFC365mfc,2%,2055,172498
MimiIWG,HFC365mfc,2%,2056,173419
MimiIWG,HFC365mfc,2%,2057,174340
MimiIWG,HFC365mfc,2%,2058,175260
MimiIWG,HFC365mfc,2%,2059,176181
MimiIWG,HFC365mfc,2%,2060,177101
MimiIWG,HFC365mfc,2%,2061,184333
MimiIWG,HFC365mfc,2%,2062,191564
MimiIWG,HFC365mfc,2%,2063,198795
MimiIWG,HFC365mfc,2%,2064,206027
MimiIWG,HFC365mfc,2%,2065,213258
MimiIWG,HFC365mfc,2%,2066,220490
MimiIWG,HFC365mfc,2%,2067,227721
MimiIWG,HFC365mfc,2%,2068,234953
MimiIWG,HFC365mfc,2%,2069,242184
MimiIWG,HFC365mfc,2%,2070,249415
MimiIWG,HFC365mfc,2%,2071,256814
MimiIWG,HFC365mfc,2%,2072,264213
MimiIWG,HFC365mfc,2%,2073,271611
MimiIWG,HFC365mfc,2%,2074,279010
MimiIWG,HFC365mfc,2%,2075,286409
MimiIWG,HFC365mfc,2%,2076,293807
MimiIWG,HFC365mfc,2%,2077,301206
MimiIWG,HFC365mfc,2%,2078,308605
MimiIWG,HFC365mfc,2%,2079,316003
MimiIWG,HFC365mfc,2%,2080,323402
MimiIWG,HFC365mfc,2%,2081,325857
MimiIWG,HFC365mfc,2%,2082,328313
MimiIWG,HFC365mfc,2%,2083,330768
MimiIWG,HFC365mfc,2%,2084,333224
MimiIWG,HFC365mfc,2%,2085,335679
MimiIWG,HFC365mfc,2%,2086,338134
MimiIWG,HFC365mfc,2%,2087,340590
MimiIWG,HFC365mfc,2%,2088,343045
MimiIWG,HFC365mfc,2%,2089,345501
MimiIWG,HFC365mfc,2%,2090,347956
MimiIWG,HFC365mfc,2%,2091,350479
MimiIWG,HFC365mfc,2%,2092,353002
MimiIWG,HFC365mfc,2%,2093,355526
MimiIWG,HFC365mfc,2%,2094,358049
MimiIWG,HFC365mfc,2%,2095,360572
MimiIWG,HFC365mfc,2%,2096,363095
MimiIWG,HFC365mfc,2%,2097,365619
MimiIWG,HFC365mfc,2%,2098,368142
MimiIWG,HFC365mfc,2%,2099,370665
MimiIWG,HFC365mfc,2%,2100,373188
MimiIWG,HFC365mfc,3%,2020,47670
MimiIWG,HFC365mfc,3%,2021,49391
MimiIWG,HFC365mfc,3%,2022,51112
MimiIWG,HFC365mfc,3%,2023,52834
MimiIWG,HFC365mfc,3%,2024,54555
MimiIWG,HFC365mfc,3%,2025,56276
MimiIWG,HFC365mfc,3%,2026,57997
MimiIWG,HFC365mfc,3%,2027,59719
MimiIWG,HFC365mfc,3%,2028,61440
MimiIWG,HFC365mfc,3%,2029,63161
MimiIWG,HFC365mfc,3%,2030,64882
MimiIWG,HFC365mfc,3%,2031,66998
MimiIWG,HFC365mfc,3%,2032,69113
MimiIWG,HFC365mfc,3%,2033,71228
MimiIWG,HFC365mfc,3%,2034,73344
MimiIWG,HFC365mfc,3%,2035,75459
MimiIWG,HFC365mfc,3%,2036,77574
MimiIWG,HFC365mfc,3%,2037,79690
MimiIWG,HFC365mfc,3%,2038,81805
MimiIWG,HFC365mfc,3%,2039,83920
MimiIWG,HFC365mfc,3%,2040,86036
MimiIWG,HFC365mfc,3%,2041,88281
MimiIWG,HFC365mfc,3%,2042,90525
MimiIWG,HFC365mfc,3%,2043,92770
MimiIWG,HFC365mfc,3%,2044,95015
MimiIWG,HFC365mfc,3%,2045,97260
MimiIWG,HFC365mfc,3%,2046,99504
MimiIWG,HFC365mfc,3%,2047,101749
MimiIWG,HFC365mfc,3%,2048,103994
MimiIWG,HFC365mfc,3%,2049,106239
MimiIWG,HFC365mfc,3%,2050,108484
MimiIWG,HFC365mfc,3%,2051,109309
MimiIWG,HFC365mfc,3%,2052,110135
MimiIWG,HFC365mfc,3%,2053,110961
MimiIWG,HFC365mfc,3%,2054,111787
MimiIWG,HFC365mfc,3%,2055,112613
MimiIWG,HFC365mfc,3%,2056,113438
MimiIWG,HFC365mfc,3%,2057,114264
MimiIWG,HFC365mfc,3%,2058,115090
MimiIWG,HFC365mfc,3%,2059,115916
MimiIWG,HFC365mfc,3%,2060,116742
MimiIWG,HFC365mfc,3%,2061,122788
MimiIWG,HFC365mfc,3%,2062,128835
MimiIWG,HFC365mfc,3%,2063,134882
MimiIWG,HFC365mfc,3%,2064,140929
MimiIWG,HFC365mfc,3%,2065,146976
MimiIWG,HFC365mfc,3%,2066,153023
MimiIWG,HFC365mfc,3%,2067,159070
MimiIWG,HFC365mfc,3%,2068,165117
MimiIWG,HFC365mfc,3%,2069,171163
MimiIWG,HFC365mfc,3%,2070,177210
MimiIWG,HFC365mfc,3%,2071,183409
MimiIWG,HFC365mfc,3%,2072,189607
MimiIWG,HFC365mfc,3%,2073,195805
MimiIWG,HFC365mfc,3%,2074,202003
MimiIWG,HFC365mfc,3%,2075,208201
MimiIWG,HFC365mfc,3%,2076,214400
MimiIWG,HFC365mfc,3%,2077,220598
MimiIWG,HFC365mfc,3%,2078,226796
MimiIWG,HFC365mfc,3%,2079,232994
MimiIWG,HFC365mfc,3%,2080,239193
MimiIWG,HFC365mfc,3%,2081,241017
MimiIWG,HFC365mfc,3%,2082,242841
MimiIWG,HFC365mfc,3%,2083,244665
MimiIWG,HFC365mfc,3%,2084,246489
MimiIWG,HFC365mfc,3%,2085,248313
MimiIWG,HFC365mfc,3%,2086,250137
MimiIWG,HFC365mfc,3%,2087,251961
MimiIWG,HFC365mfc,3%,2088,253785
MimiIWG,HFC365mfc,3%,2089,255609
MimiIWG,HFC365mfc,3%,2090,257433
MimiIWG,HFC365mfc,3%,2091,259339
MimiIWG,HFC365mfc,3%,2092,261245
MimiIWG,HFC365mfc,3%,2093,263151
MimiIWG,HFC365mfc,3%,2094,265057
MimiIWG,HFC365mfc,3%,2095,266963
MimiIWG,HFC365mfc,3%,2096,268869
MimiIWG,HFC365mfc,3%,2097,270775
MimiIWG,HFC365mfc,3%,2098,272681
MimiIWG,HFC365mfc,3%,2099,274587
MimiIWG,HFC365mfc,3%,2100,276493
MimiIWG,HFC4310mee,2%,2020,185352
MimiIWG,HFC4310mee,2%,2021,190312
MimiIWG,HFC4310mee,2%,2022,195272
MimiIWG,HFC4310mee,2%,2023,200232
MimiIWG,HFC4310mee,2%,2024,205192
MimiIWG,HFC4310mee,2%,2025,210152
MimiIWG,HFC4310mee,2%,2026,215112
MimiIWG,HFC4310mee,2%,2027,220072
MimiIWG,HFC4310mee,2%,2028,225032
MimiIWG,HFC4310mee,2%,2029,229992
MimiIWG,HFC4310mee,2%,2030,234952
MimiIWG,HFC4310mee,2%,2031,240531
MimiIWG,HFC4310mee,2%,2032,246110
MimiIWG,HFC4310mee,2%,2033,251689
MimiIWG,HFC4310mee,2%,2034,257268
MimiIWG,HFC4310mee,2%,2035,262847
MimiIWG,HFC4310mee,2%,2036,268426
MimiIWG,HFC4310mee,2%,2037,274005
MimiIWG,HFC4310mee,2%,2038,279584
MimiIWG,HFC4310mee,2%,2039,285163
MimiIWG,HFC4310mee,2%,2040,290742
MimiIWG,HFC4310mee,2%,2041,296255
MimiIWG,HFC4310mee,2%,2042,301767
MimiIWG,HFC4310mee,2%,2043,307280
MimiIWG,HFC4310mee,2%,2044,312792
MimiIWG,HFC4310mee,2%,2045,318305
MimiIWG,HFC4310mee,2%,2046,323817
MimiIWG,HFC4310mee,2%,2047,329330
MimiIWG,HFC4310mee,2%,2048,334842
MimiIWG,HFC4310mee,2%,2049,340355
MimiIWG,HFC4310mee,2%,2050,345868
MimiIWG,HFC4310mee,2%,2051,349597
MimiIWG,HFC4310mee,2%,2052,353326
MimiIWG,HFC4310mee,2%,2053,357055
MimiIWG,HFC4310mee,2%,2054,360784
MimiIWG,HFC4310mee,2%,2055,364513
MimiIWG,HFC4310mee,2%,2056,368242
MimiIWG,HFC4310mee,2%,2057,371971
MimiIWG,HFC4310mee,2%,2058,375700
MimiIWG,HFC4310mee,2%,2059,379429
MimiIWG,HFC4310mee,2%,2060,383158
MimiIWG,HFC4310mee,2%,2061,395033
MimiIWG,HFC4310mee,2%,2062,406908
MimiIWG,HFC4310mee,2%,2063,418782
MimiIWG,HFC4310mee,2%,2064,430657
MimiIWG,HFC4310mee,2%,2065,442532
MimiIWG,HFC4310mee,2%,2066,454407
MimiIWG,HFC4310mee,2%,2067,466282
MimiIWG,HFC4310mee,2%,2068,478157
MimiIWG,HFC4310mee,2%,2069,490032
MimiIWG,HFC4310mee,2%,2070,501907
MimiIWG,HFC4310mee,2%,2071,514170
MimiIWG,HFC4310mee,2%,2072,526433
MimiIWG,HFC4310mee,2%,2073,538695
MimiIWG,HFC4310mee,2%,2074,550958
MimiIWG,HFC4310mee,2%,2075,563221
MimiIWG,HFC4310mee,2%,2076,575484
MimiIWG,HFC4310mee,2%,2077,587747
MimiIWG,HFC4310mee,2%,2078,600009
MimiIWG,HFC4310mee,2%,2079,612272
MimiIWG,HFC4310mee,2%,2080,624535
MimiIWG,HFC4310mee,2%,2081,629515
MimiIWG,HFC4310mee,2%,2082,634495
MimiIWG,HFC4310mee,2%,2083,639475
MimiIWG,HFC4310mee,2%,2084,644455
MimiIWG,HFC4310mee,2%,2085,649435
MimiIWG,HFC4310mee,2%,2086,654415
MimiIWG,HFC4310mee,2%,2087,659395
MimiIWG,HFC4310mee,2%,2088,664375
MimiIWG,HFC4310mee,2%,2089,669355
MimiIWG,HFC4310mee,2%,2090,674335
MimiIWG,HFC4310mee,2%,2091,679257
MimiIWG,HFC4310mee,2%,2092,684179
MimiIWG,HFC4310mee,2%,2093,689101
MimiIWG,HFC4310mee,2%,2094,694023
MimiIWG,HFC4310mee,2%,2095,698945
MimiIWG,HFC4310mee,2%,2096,703867
MimiIWG,HFC4310mee,2%,2097,708790
MimiIWG,HFC4310mee,2%,2098,713712
MimiIWG,HFC4310mee,2%,2099,718634
MimiIWG,HFC4310mee,2%,2100,723556
MimiIWG,HFC4310mee,3%,2020,100364
MimiIWG,HFC4310mee,3%,2021,103742
MimiIWG,HFC4310mee,3%,2022,107120
MimiIWG,HFC4310mee,3%,2023,110498
MimiIWG,HFC4310mee,3%,2024,113876
MimiIWG,HFC4310mee,3%,2025,117253
MimiIWG,HFC4310mee,3%,2026,120631
MimiIWG,HFC4310mee,3%,2027,124009
MimiIWG,HFC4310mee,3%,2028,127387
MimiIWG,HFC4310mee,3%,2029,130764
MimiIWG,HFC4310mee,3%,2030,134142
MimiIWG,HFC4310mee,3%,2031,138131
MimiIWG,HFC4310mee,3%,2032,142119
MimiIWG,HFC4310mee,3%,2033,146108
MimiIWG,HFC4310mee,3%,2034,150097
MimiIWG,HFC4310mee,3%,2035,154085
