damage.function,gas,discount.rate,emissions.year,scghg
MimiGIVE,CO2,2.0% Ramsey,2020,190
MimiGIVE,CO2,2.0% Ramsey,2021,193
MimiGIVE,CO2,2.0% Ramsey,2022,197
MimiGIVE,CO2,2.0% Ramsey,2023,200
MimiGIVE,CO2,2.0% Ramsey,2024,204
MimiGIVE,CO2,2.0% Ramsey,2025,207
MimiGIVE,CO2,2.0% Ramsey,2026,210
MimiGIVE,CO2,2.0% Ramsey,2027,214
MimiGIVE,CO2,2.0% Ramsey,2028,217
MimiGIVE,CO2,2.0% Ramsey,2029,221
MimiGIVE,CO2,2.0% Ramsey,2030,224
MimiGIVE,CO2,2.0% Ramsey,2031,227
MimiGIVE,CO2,2.0% Ramsey,2032,231
MimiGIVE,CO2,2.0% Ramsey,2033,234
MimiGIVE,CO2,2.0% Ramsey,2034,237
MimiGIVE,CO2,2.0% Ramsey,2035,240
MimiGIVE,CO2,2.0% Ramsey,2036,244
MimiGIVE,CO2,2.0% Ramsey,2037,247
MimiGIVE,CO2,2.0% Ramsey,2038,250
MimiGIVE,CO2,2.0% Ramsey,2039,254
MimiGIVE,CO2,2.0% Ramsey,2040,257
MimiGIVE,CO2,2.0% Ramsey,2041,260
MimiGIVE,CO2,2.0% Ramsey,2042,264
MimiGIVE,CO2,2.0% Ramsey,2043,268
MimiGIVE,CO2,2.0% Ramsey,2044,271
MimiGIVE,CO2,2.0% Ramsey,2045,274
MimiGIVE,CO2,2.0% Ramsey,2046,278
MimiGIVE,CO2,2.0% Ramsey,2047,282
MimiGIVE,CO2,2.0% Ramsey,2048,285
MimiGIVE,CO2,2.0% Ramsey,2049,288
MimiGIVE,CO2,2.0% Ramsey,2050,292
MimiGIVE,CO2,2.0% Ramsey,2051,295
MimiGIVE,CO2,2.0% Ramsey,2052,297
MimiGIVE,CO2,2.0% Ramsey,2053,300
MimiGIVE,CO2,2.0% Ramsey,2054,303
MimiGIVE,CO2,2.0% Ramsey,2055,306
MimiGIVE,CO2,2.0% Ramsey,2056,308
MimiGIVE,CO2,2.0% Ramsey,2057,311
MimiGIVE,CO2,2.0% Ramsey,2058,314
MimiGIVE,CO2,2.0% Ramsey,2059,316
MimiGIVE,CO2,2.0% Ramsey,2060,319
MimiGIVE,CO2,2.0% Ramsey,2061,321
MimiGIVE,CO2,2.0% Ramsey,2062,323
MimiGIVE,CO2,2.0% Ramsey,2063,326
MimiGIVE,CO2,2.0% Ramsey,2064,328
MimiGIVE,CO2,2.0% Ramsey,2065,330
MimiGIVE,CO2,2.0% Ramsey,2066,332
MimiGIVE,CO2,2.0% Ramsey,2067,334
MimiGIVE,CO2,2.0% Ramsey,2068,337
MimiGIVE,CO2,2.0% Ramsey,2069,339
MimiGIVE,CO2,2.0% Ramsey,2070,341
MimiGIVE,CO2,2.0% Ramsey,2071,343
MimiGIVE,CO2,2.0% Ramsey,2072,345
MimiGIVE,CO2,2.0% Ramsey,2073,347
MimiGIVE,CO2,2.0% Ramsey,2074,349
MimiGIVE,CO2,2.0% Ramsey,2075,352
MimiGIVE,CO2,2.0% Ramsey,2076,354
MimiGIVE,CO2,2.0% Ramsey,2077,356
MimiGIVE,CO2,2.0% Ramsey,2078,358
MimiGIVE,CO2,2.0% Ramsey,2079,360
MimiGIVE,CO2,2.0% Ramsey,2080,362
MimiGIVE,CO2,2.0% Ramsey,2081,364
MimiGIVE,CO2,2.0% Ramsey,2082,366
MimiGIVE,CO2,2.0% Ramsey,2083,369
MimiGIVE,CO2,2.0% Ramsey,2084,371
MimiGIVE,CO2,2.0% Ramsey,2085,373
MimiGIVE,CO2,2.0% Ramsey,2086,375
MimiGIVE,CO2,2.0% Ramsey,2087,377
MimiGIVE,CO2,2.0% Ramsey,2088,380
MimiGIVE,CO2,2.0% Ramsey,2089,382
MimiGIVE,CO2,2.0% Ramsey,2090,384
MimiGIVE,CO2,2.0% Ramsey,2091,385
MimiGIVE,CO2,2.0% Ramsey,2092,386
MimiGIVE,CO2,2.0% Ramsey,2093,387
MimiGIVE,CO2,2.0% Ramsey,2094,388
MimiGIVE,CO2,2.0% Ramsey,2095,389
MimiGIVE,CO2,2.0% Ramsey,2096,390
MimiGIVE,CO2,2.0% Ramsey,2097,391
MimiGIVE,CO2,2.0% Ramsey,2098,392
MimiGIVE,CO2,2.0% Ramsey,2099,393
MimiGIVE,CO2,2.0% Ramsey,2100,394
MimiGIVE,HFC125,2.0% Ramsey,2020,361567
MimiGIVE,HFC125,2.0% Ramsey,2021,373532
MimiGIVE,HFC125,2.0% Ramsey,2022,385498
MimiGIVE,HFC125,2.0% Ramsey,2023,397464
MimiGIVE,HFC125,2.0% Ramsey,2024,409429
MimiGIVE,HFC125,2.0% Ramsey,2025,421394
MimiGIVE,HFC125,2.0% Ramsey,2026,433360
MimiGIVE,HFC125,2.0% Ramsey,2027,445326
MimiGIVE,HFC125,2.0% Ramsey,2028,457291
MimiGIVE,HFC125,2.0% Ramsey,2029,469256
MimiGIVE,HFC125,2.0% Ramsey,2030,481222
MimiGIVE,HFC125,2.0% Ramsey,2031,493697
MimiGIVE,HFC125,2.0% Ramsey,2032,506171
MimiGIVE,HFC125,2.0% Ramsey,2033,518646
MimiGIVE,HFC125,2.0% Ramsey,2034,531120
MimiGIVE,HFC125,2.0% Ramsey,2035,543595
MimiGIVE,HFC125,2.0% Ramsey,2036,556070
MimiGIVE,HFC125,2.0% Ramsey,2037,568544
MimiGIVE,HFC125,2.0% Ramsey,2038,581019
MimiGIVE,HFC125,2.0% Ramsey,2039,593493
MimiGIVE,HFC125,2.0% Ramsey,2040,605968
MimiGIVE,HFC125,2.0% Ramsey,2041,618861
MimiGIVE,HFC125,2.0% Ramsey,2042,631753
MimiGIVE,HFC125,2.0% Ramsey,2043,644646
MimiGIVE,HFC125,2.0% Ramsey,2044,657539
MimiGIVE,HFC125,2.0% Ramsey,2045,670432
MimiGIVE,HFC125,2.0% Ramsey,2046,683324
MimiGIVE,HFC125,2.0% Ramsey,2047,696217
MimiGIVE,HFC125,2.0% Ramsey,2048,709110
MimiGIVE,HFC125,2.0% Ramsey,2049,722002
MimiGIVE,HFC125,2.0% Ramsey,2050,734895
MimiGIVE,HFC125,2.0% Ramsey,2051,746355
MimiGIVE,HFC125,2.0% Ramsey,2052,757814
MimiGIVE,HFC125,2.0% Ramsey,2053,769274
MimiGIVE,HFC125,2.0% Ramsey,2054,780734
MimiGIVE,HFC125,2.0% Ramsey,2055,792194
MimiGIVE,HFC125,2.0% Ramsey,2056,803653
MimiGIVE,HFC125,2.0% Ramsey,2057,815113
MimiGIVE,HFC125,2.0% Ramsey,2058,826573
MimiGIVE,HFC125,2.0% Ramsey,2059,838032
MimiGIVE,HFC125,2.0% Ramsey,2060,849492
MimiGIVE,HFC125,2.0% Ramsey,2061,858924
MimiGIVE,HFC125,2.0% Ramsey,2062,868355
MimiGIVE,HFC125,2.0% Ramsey,2063,877786
MimiGIVE,HFC125,2.0% Ramsey,2064,887218
MimiGIVE,HFC125,2.0% Ramsey,2065,896650
MimiGIVE,HFC125,2.0% Ramsey,2066,906081
MimiGIVE,HFC125,2.0% Ramsey,2067,915512
MimiGIVE,HFC125,2.0% Ramsey,2068,924944
MimiGIVE,HFC125,2.0% Ramsey,2069,934376
MimiGIVE,HFC125,2.0% Ramsey,2070,943807
MimiGIVE,HFC125,2.0% Ramsey,2071,953170
MimiGIVE,HFC125,2.0% Ramsey,2072,962534
MimiGIVE,HFC125,2.0% Ramsey,2073,971898
MimiGIVE,HFC125,2.0% Ramsey,2074,981261
MimiGIVE,HFC125,2.0% Ramsey,2075,990624
MimiGIVE,HFC125,2.0% Ramsey,2076,999988
MimiGIVE,HFC125,2.0% Ramsey,2077,1009352
MimiGIVE,HFC125,2.0% Ramsey,2078,1018715
MimiGIVE,HFC125,2.0% Ramsey,2079,1028078
MimiGIVE,HFC125,2.0% Ramsey,2080,1037442
MimiGIVE,HFC125,2.0% Ramsey,2081,1047276
MimiGIVE,HFC125,2.0% Ramsey,2082,1057109
MimiGIVE,HFC125,2.0% Ramsey,2083,1066943
MimiGIVE,HFC125,2.0% Ramsey,2084,1076776
MimiGIVE,HFC125,2.0% Ramsey,2085,1086610
MimiGIVE,HFC125,2.0% Ramsey,2086,1096444
MimiGIVE,HFC125,2.0% Ramsey,2087,1106277
MimiGIVE,HFC125,2.0% Ramsey,2088,1116111
MimiGIVE,HFC125,2.0% Ramsey,2089,1125944
MimiGIVE,HFC125,2.0% Ramsey,2090,1135778
MimiGIVE,HFC125,2.0% Ramsey,2091,1142396
MimiGIVE,HFC125,2.0% Ramsey,2092,1149015
MimiGIVE,HFC125,2.0% Ramsey,2093,1155633
MimiGIVE,HFC125,2.0% Ramsey,2094,1162251
MimiGIVE,HFC125,2.0% Ramsey,2095,1168870
MimiGIVE,HFC125,2.0% Ramsey,2096,1175488
MimiGIVE,HFC125,2.0% Ramsey,2097,1182106
MimiGIVE,HFC125,2.0% Ramsey,2098,1188724
MimiGIVE,HFC125,2.0% Ramsey,2099,1195343
MimiGIVE,HFC125,2.0% Ramsey,2100,1201961
MimiGIVE,HFC134a,2.0% Ramsey,2020,128178
MimiGIVE,HFC134a,2.0% Ramsey,2021,133504
MimiGIVE,HFC134a,2.0% Ramsey,2022,138829
MimiGIVE,HFC134a,2.0% Ramsey,2023,144154
MimiGIVE,HFC134a,2.0% Ramsey,2024,149480
MimiGIVE,HFC134a,2.0% Ramsey,2025,154806
MimiGIVE,HFC134a,2.0% Ramsey,2026,160131
MimiGIVE,HFC134a,2.0% Ramsey,2027,165456
MimiGIVE,HFC134a,2.0% Ramsey,2028,170782
MimiGIVE,HFC134a,2.0% Ramsey,2029,176108
MimiGIVE,HFC134a,2.0% Ramsey,2030,181433
MimiGIVE,HFC134a,2.0% Ramsey,2031,187343
MimiGIVE,HFC134a,2.0% Ramsey,2032,193254
MimiGIVE,HFC134a,2.0% Ramsey,2033,199164
MimiGIVE,HFC134a,2.0% Ramsey,2034,205074
MimiGIVE,HFC134a,2.0% Ramsey,2035,210984
MimiGIVE,HFC134a,2.0% Ramsey,2036,216895
MimiGIVE,HFC134a,2.0% Ramsey,2037,222805
MimiGIVE,HFC134a,2.0% Ramsey,2038,228715
MimiGIVE,HFC134a,2.0% Ramsey,2039,234626
MimiGIVE,HFC134a,2.0% Ramsey,2040,240536
MimiGIVE,HFC134a,2.0% Ramsey,2041,246506
MimiGIVE,HFC134a,2.0% Ramsey,2042,252475
MimiGIVE,HFC134a,2.0% Ramsey,2043,258445
MimiGIVE,HFC134a,2.0% Ramsey,2044,264415
MimiGIVE,HFC134a,2.0% Ramsey,2045,270384
MimiGIVE,HFC134a,2.0% Ramsey,2046,276354
MimiGIVE,HFC134a,2.0% Ramsey,2047,282324
MimiGIVE,HFC134a,2.0% Ramsey,2048,288294
MimiGIVE,HFC134a,2.0% Ramsey,2049,294263
MimiGIVE,HFC134a,2.0% Ramsey,2050,300233
MimiGIVE,HFC134a,2.0% Ramsey,2051,305478
MimiGIVE,HFC134a,2.0% Ramsey,2052,310723
MimiGIVE,HFC134a,2.0% Ramsey,2053,315968
MimiGIVE,HFC134a,2.0% Ramsey,2054,321213
MimiGIVE,HFC134a,2.0% Ramsey,2055,326458
MimiGIVE,HFC134a,2.0% Ramsey,2056,331702
MimiGIVE,HFC134a,2.0% Ramsey,2057,336947
MimiGIVE,HFC134a,2.0% Ramsey,2058,342192
MimiGIVE,HFC134a,2.0% Ramsey,2059,347437
MimiGIVE,HFC134a,2.0% Ramsey,2060,352682
MimiGIVE,HFC134a,2.0% Ramsey,2061,357017
MimiGIVE,HFC134a,2.0% Ramsey,2062,361352
MimiGIVE,HFC134a,2.0% Ramsey,2063,365686
MimiGIVE,HFC134a,2.0% Ramsey,2064,370021
MimiGIVE,HFC134a,2.0% Ramsey,2065,374356
MimiGIVE,HFC134a,2.0% Ramsey,2066,378691
MimiGIVE,HFC134a,2.0% Ramsey,2067,383026
MimiGIVE,HFC134a,2.0% Ramsey,2068,387360
MimiGIVE,HFC134a,2.0% Ramsey,2069,391695
MimiGIVE,HFC134a,2.0% Ramsey,2070,396030
MimiGIVE,HFC134a,2.0% Ramsey,2071,400252
MimiGIVE,HFC134a,2.0% Ramsey,2072,404474
MimiGIVE,HFC134a,2.0% Ramsey,2073,408696
MimiGIVE,HFC134a,2.0% Ramsey,2074,412918
MimiGIVE,HFC134a,2.0% Ramsey,2075,417140
MimiGIVE,HFC134a,2.0% Ramsey,2076,421362
MimiGIVE,HFC134a,2.0% Ramsey,2077,425584
MimiGIVE,HFC134a,2.0% Ramsey,2078,429806
MimiGIVE,HFC134a,2.0% Ramsey,2079,434028
MimiGIVE,HFC134a,2.0% Ramsey,2080,438250
MimiGIVE,HFC134a,2.0% Ramsey,2081,442687
MimiGIVE,HFC134a,2.0% Ramsey,2082,447125
MimiGIVE,HFC134a,2.0% Ramsey,2083,451562
MimiGIVE,HFC134a,2.0% Ramsey,2084,455999
MimiGIVE,HFC134a,2.0% Ramsey,2085,460436
MimiGIVE,HFC134a,2.0% Ramsey,2086,464874
MimiGIVE,HFC134a,2.0% Ramsey,2087,469311
MimiGIVE,HFC134a,2.0% Ramsey,2088,473748
MimiGIVE,HFC134a,2.0% Ramsey,2089,478186
MimiGIVE,HFC134a,2.0% Ramsey,2090,482623
MimiGIVE,HFC134a,2.0% Ramsey,2091,485730
MimiGIVE,HFC134a,2.0% Ramsey,2092,488836
MimiGIVE,HFC134a,2.0% Ramsey,2093,491942
MimiGIVE,HFC134a,2.0% Ramsey,2094,495049
MimiGIVE,HFC134a,2.0% Ramsey,2095,498156
MimiGIVE,HFC134a,2.0% Ramsey,2096,501262
MimiGIVE,HFC134a,2.0% Ramsey,2097,504368
MimiGIVE,HFC134a,2.0% Ramsey,2098,507475
MimiGIVE,HFC134a,2.0% Ramsey,2099,510582
MimiGIVE,HFC134a,2.0% Ramsey,2100,513688
MimiGIVE,HFC143a,2.0% Ramsey,2020,608910
MimiGIVE,HFC143a,2.0% Ramsey,2021,625994
MimiGIVE,HFC143a,2.0% Ramsey,2022,643077
MimiGIVE,HFC143a,2.0% Ramsey,2023,660160
MimiGIVE,HFC143a,2.0% Ramsey,2024,677244
MimiGIVE,HFC143a,2.0% Ramsey,2025,694328
MimiGIVE,HFC143a,2.0% Ramsey,2026,711411
MimiGIVE,HFC143a,2.0% Ramsey,2027,728494
MimiGIVE,HFC143a,2.0% Ramsey,2028,745578
MimiGIVE,HFC143a,2.0% Ramsey,2029,762662
MimiGIVE,HFC143a,2.0% Ramsey,2030,779745
MimiGIVE,HFC143a,2.0% Ramsey,2031,797099
MimiGIVE,HFC143a,2.0% Ramsey,2032,814453
MimiGIVE,HFC143a,2.0% Ramsey,2033,831807
MimiGIVE,HFC143a,2.0% Ramsey,2034,849161
MimiGIVE,HFC143a,2.0% Ramsey,2035,866514
MimiGIVE,HFC143a,2.0% Ramsey,2036,883868
MimiGIVE,HFC143a,2.0% Ramsey,2037,901222
MimiGIVE,HFC143a,2.0% Ramsey,2038,918576
MimiGIVE,HFC143a,2.0% Ramsey,2039,935930
MimiGIVE,HFC143a,2.0% Ramsey,2040,953284
MimiGIVE,HFC143a,2.0% Ramsey,2041,971553
MimiGIVE,HFC143a,2.0% Ramsey,2042,989821
MimiGIVE,HFC143a,2.0% Ramsey,2043,1008090
MimiGIVE,HFC143a,2.0% Ramsey,2044,1026359
MimiGIVE,HFC143a,2.0% Ramsey,2045,1044628
MimiGIVE,HFC143a,2.0% Ramsey,2046,1062896
MimiGIVE,HFC143a,2.0% Ramsey,2047,1081165
MimiGIVE,HFC143a,2.0% Ramsey,2048,1099434
MimiGIVE,HFC143a,2.0% Ramsey,2049,1117702
MimiGIVE,HFC143a,2.0% Ramsey,2050,1135971
MimiGIVE,HFC143a,2.0% Ramsey,2051,1152236
MimiGIVE,HFC143a,2.0% Ramsey,2052,1168501
MimiGIVE,HFC143a,2.0% Ramsey,2053,1184765
MimiGIVE,HFC143a,2.0% Ramsey,2054,1201030
MimiGIVE,HFC143a,2.0% Ramsey,2055,1217295
MimiGIVE,HFC143a,2.0% Ramsey,2056,1233560
MimiGIVE,HFC143a,2.0% Ramsey,2057,1249825
MimiGIVE,HFC143a,2.0% Ramsey,2058,1266089
MimiGIVE,HFC143a,2.0% Ramsey,2059,1282354
MimiGIVE,HFC143a,2.0% Ramsey,2060,1298619
MimiGIVE,HFC143a,2.0% Ramsey,2061,1311903
MimiGIVE,HFC143a,2.0% Ramsey,2062,1325187
MimiGIVE,HFC143a,2.0% Ramsey,2063,1338472
MimiGIVE,HFC143a,2.0% Ramsey,2064,1351756
MimiGIVE,HFC143a,2.0% Ramsey,2065,1365040
MimiGIVE,HFC143a,2.0% Ramsey,2066,1378324
MimiGIVE,HFC143a,2.0% Ramsey,2067,1391608
MimiGIVE,HFC143a,2.0% Ramsey,2068,1404893
MimiGIVE,HFC143a,2.0% Ramsey,2069,1418177
MimiGIVE,HFC143a,2.0% Ramsey,2070,1431461
MimiGIVE,HFC143a,2.0% Ramsey,2071,1444751
MimiGIVE,HFC143a,2.0% Ramsey,2072,1458042
MimiGIVE,HFC143a,2.0% Ramsey,2073,1471332
MimiGIVE,HFC143a,2.0% Ramsey,2074,1484623
MimiGIVE,HFC143a,2.0% Ramsey,2075,1497913
MimiGIVE,HFC143a,2.0% Ramsey,2076,1511203
MimiGIVE,HFC143a,2.0% Ramsey,2077,1524494
MimiGIVE,HFC143a,2.0% Ramsey,2078,1537784
MimiGIVE,HFC143a,2.0% Ramsey,2079,1551075
MimiGIVE,HFC143a,2.0% Ramsey,2080,1564365
MimiGIVE,HFC143a,2.0% Ramsey,2081,1578283
MimiGIVE,HFC143a,2.0% Ramsey,2082,1592201
MimiGIVE,HFC143a,2.0% Ramsey,2083,1606119
MimiGIVE,HFC143a,2.0% Ramsey,2084,1620037
MimiGIVE,HFC143a,2.0% Ramsey,2085,1633954
